timestamp,metric,unit,facility_code,unit_code,fueltech_group,network_region,value
2025-12-03T19:00:00+10:00,power,MW,power_TARALGA1,TARALGA1,,,604.9236
2025-12-03T19:00:00+10:00,power,MW,power_TULLYSM1,TULLYSM1,,,-7.2
2025-12-03T19:00:00+10:00,power,MW,power_TUNGATIN,TUNGATIN,,,1881.4
2025-12-03T19:00:00+10:00,power,MW,power_WALGRV1,WALGRV1,,,500.5436
2025-12-03T19:00:00+10:00,power,MW,power_WALGRVG1,WALGRVG1,,,501.4464
2025-12-03T19:00:00+10:00,power,MW,power_WALGRVL1,WALGRVL1,,,0.9028
2025-12-03T19:00:00+10:00,power,MW,power_WDGPH1,WDGPH1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BRAEMAR1,BRAEMAR1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BRAEMAR2,BRAEMAR2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BRAEMAR3,BRAEMAR3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BROKENH1,BROKENH1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_COHUNSF1,COHUNSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DDPS1,DDPS1,,,175.4448
2025-12-03T19:00:00+10:00,emissions,t,emissions_DPNTB1,DPNTB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DPNTBG1,DPNTBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DPNTBL1,DPNTBL1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DULAWF1,DULAWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_EDENVSF1,EDENVSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_FINLYSF1,FINLYSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GLRWNSF1,GLRWNSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_JLA01,JLA01,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_JLA02,JLA02,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_JLA03,JLA03,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_JLA04,JLA04,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MANSLR1,MANSLR1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_RIVNB2,RIVNB2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_RIVNBG2,RIVNBG2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_RIVNBL2,RIVNBL2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_ROWALLAN,ROWALLAN,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SNOWSTH1,SNOWSTH1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SWAN_E,SWAN_E,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TARALGA1,TARALGA1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TULLYSM1,TULLYSM1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TUNGATIN,TUNGATIN,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WALGRV1,WALGRV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WALGRVG1,WALGRVG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WALGRVL1,WALGRVL1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WDGPH1,WDGPH1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MREHA2,MREHA2,,,4780.5612
2025-12-03T19:00:00+10:00,power,MW,power_MREHAG2,MREHAG2,,,4780.5612
2025-12-03T19:00:00+10:00,power,MW,power_BHB1,BHB1,,,426.2648
2025-12-03T19:00:00+10:00,power,MW,power_BHBG1,BHBG1,,,427.979
2025-12-03T19:00:00+10:00,power,MW,power_BHBL1,BHBL1,,,1.7142
2025-12-03T19:00:00+10:00,power,MW,power_BRYB1WF1,BRYB1WF1,,,1169.1706
2025-12-03T19:00:00+10:00,power,MW,power_BRYB2WF2,BRYB2WF2,,,761.5228
2025-12-03T19:00:00+10:00,power,MW,power_CNUNDAWF,CNUNDAWF,,,339.5958
2025-12-03T19:00:00+10:00,power,MW,power_CAPBES1,CAPBES1,,,1870.6
2025-12-03T19:00:00+10:00,power,MW,power_CAPBES1G,CAPBES1G,,,1870.6
2025-12-03T19:00:00+10:00,power,MW,power_CBWWBA1,CBWWBA1,,,0.004
2025-12-03T19:00:00+10:00,power,MW,power_CBWWBA1G,CBWWBA1G,,,0.004
2025-12-03T19:00:00+10:00,power,MW,power_CLEMGPWF,CLEMGPWF,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_DARTM1,DARTM1,,,3420.6
2025-12-03T19:00:00+10:00,power,MW,power_LIMBESS1,LIMBESS1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_LIMBESSG1,LIMBESSG1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_LOYYB1,LOYYB1,,,13710.75
2025-12-03T19:00:00+10:00,power,MW,power_LOYYB2,LOYYB2,,,13746.0
2025-12-03T19:00:00+10:00,power,MW,power_MP1,MP1,,,17435.471
2025-12-03T19:00:00+10:00,power,MW,power_MP2,MP2,,,16703.38
2025-12-03T19:00:00+10:00,power,MW,power_NBHWF1,NBHWF1,,,158.2
2025-12-03T19:00:00+10:00,power,MW,power_POR01,POR01,,,0.5016
2025-12-03T19:00:00+10:00,power,MW,power_POR03,POR03,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_PARSF1,PARSF1,,,3.8266
2025-12-03T19:00:00+10:00,power,MW,power_ROYALLA1,ROYALLA1,,,0.078
2025-12-03T19:00:00+10:00,power,MW,power_STWF1,STWF1,,,4.5266
2025-12-03T19:00:00+10:00,power,MW,power_TEMPB1,TEMPB1,,,2416.8
2025-12-03T19:00:00+10:00,power,MW,power_TEMPBG1,TEMPBG1,,,2416.8
2025-12-03T19:00:00+10:00,power,MW,power_TIB1,TIB1,,,2638.74
2025-12-03T19:00:00+10:00,power,MW,power_TIBG1,TIBG1,,,2638.74
2025-12-03T19:00:00+10:00,power,MW,power_VBB1,VBB1,,,935.4
2025-12-03T19:00:00+10:00,power,MW,power_VBBG1,VBBG1,,,935.4
2025-12-03T19:00:00+10:00,emissions,t,emissions_MREHA2,MREHA2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MREHAG2,MREHAG2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BHB1,BHB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BHBG1,BHBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BHBL1,BHBL1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BRYB1WF1,BRYB1WF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BRYB2WF2,BRYB2WF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CNUNDAWF,CNUNDAWF,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CAPBES1,CAPBES1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CAPBES1G,CAPBES1G,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CBWWBA1,CBWWBA1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CBWWBA1G,CBWWBA1G,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CLEMGPWF,CLEMGPWF,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DARTM1,DARTM1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LIMBESS1,LIMBESS1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LIMBESSG1,LIMBESSG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LOYYB1,LOYYB1,,,1166.4735
2025-12-03T19:00:00+10:00,emissions,t,emissions_LOYYB2,LOYYB2,,,1172.9445
2025-12-03T19:00:00+10:00,emissions,t,emissions_MP1,MP1,,,1191.1982
2025-12-03T19:00:00+10:00,emissions,t,emissions_MP2,MP2,,,1146.5942
2025-12-03T19:00:00+10:00,emissions,t,emissions_NBHWF1,NBHWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_POR01,POR01,,,0.1012
2025-12-03T19:00:00+10:00,emissions,t,emissions_POR03,POR03,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PARSF1,PARSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_ROYALLA1,ROYALLA1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_STWF1,STWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TEMPB1,TEMPB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TEMPBG1,TEMPBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TIB1,TIB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TIBG1,TIBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_VBB1,VBB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_VBBG1,VBBG1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BLUEGSF1,BLUEGSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CONDONG1,CONDONG1,,,622.78
2025-12-03T19:00:00+10:00,power,MW,power_GSTONE1,GSTONE1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GSTONE2,GSTONE2,,,5003.6192
2025-12-03T19:00:00+10:00,power,MW,power_GSTONE3,GSTONE3,,,5003.3046
2025-12-03T19:00:00+10:00,power,MW,power_GSTONE4,GSTONE4,,,5004.2206
2025-12-03T19:00:00+10:00,power,MW,power_GSTONE5,GSTONE5,,,5005.3554
2025-12-03T19:00:00+10:00,power,MW,power_GSTONE6,GSTONE6,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GUSF1,GUSF1,,,18.48
2025-12-03T19:00:00+10:00,power,MW,power_HAUGHT11,HAUGHT11,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_JEMALNG1,JEMALNG1,,,0.38
2025-12-03T19:00:00+10:00,power,MW,power_KEPBG1,KEPBG1,,,24.6
2025-12-03T19:00:00+10:00,power,MW,power_KEPSF1,KEPSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_KEPWF1,KEPWF1,,,389.8
2025-12-03T19:00:00+10:00,power,MW,power_KESSB1,KESSB1,,,2530.18
2025-12-03T19:00:00+10:00,power,MW,power_KESSG1,KESSG1,,,2530.18
2025-12-03T19:00:00+10:00,power,MW,power_LBB1,LBB1,,,228.9
2025-12-03T19:00:00+10:00,power,MW,power_LBBG1,LBBG1,,,229.5
2025-12-03T19:00:00+10:00,power,MW,power_LBBL1,LBBL1,,,0.6
2025-12-03T19:00:00+10:00,power,MW,power_MSTUART1,MSTUART1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MSTUART2,MSTUART2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MSTUART3,MSTUART3,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MTGELWF1,MTGELWF1,,,401.0526
2025-12-03T19:00:00+10:00,power,MW,power_PIBESS1,PIBESS1,,,79.124
2025-12-03T19:00:00+10:00,power,MW,power_PIBESSG1,PIBESSG1,,,79.124
2025-12-03T19:00:00+10:00,power,MW,power_ROMA_7,ROMA_7,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_ROMA_8,ROMA_8,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_SNB01,SNB01,,,-27.6458
2025-12-03T19:00:00+10:00,power,MW,power_SNBL01,SNBL01,,,27.6458
2025-12-03T19:00:00+10:00,power,MW,power_TBSF1,TBSF1,,,16.2
2025-12-03T19:00:00+10:00,power,MW,power_VPGS1,VPGS1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_VPGS2,VPGS2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_VPGS3,VPGS3,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_VPGS4,VPGS4,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_VPGS5,VPGS5,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_VPGS6,VPGS6,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WDBESS2,WDBESS2,,,5702.6242
2025-12-03T19:00:00+10:00,power,MW,power_WDBESSG2,WDBESSG2,,,5702.6242
2025-12-03T19:00:00+10:00,power,MW,power_YAMBUKWF,YAMBUKWF,,,263.8
2025-12-03T19:00:00+10:00,emissions,t,emissions_BLUEGSF1,BLUEGSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CONDONG1,CONDONG1,,,1.9106
2025-12-03T19:00:00+10:00,emissions,t,emissions_GSTONE1,GSTONE1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GSTONE2,GSTONE2,,,397.7514
2025-12-03T19:00:00+10:00,emissions,t,emissions_GSTONE3,GSTONE3,,,398.306
2025-12-03T19:00:00+10:00,emissions,t,emissions_GSTONE4,GSTONE4,,,397.9052
2025-12-03T19:00:00+10:00,emissions,t,emissions_GSTONE5,GSTONE5,,,397.8311
2025-12-03T19:00:00+10:00,emissions,t,emissions_GSTONE6,GSTONE6,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GUSF1,GUSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HAUGHT11,HAUGHT11,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_JEMALNG1,JEMALNG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KEPBG1,KEPBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KEPSF1,KEPSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KEPWF1,KEPWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KESSB1,KESSB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KESSG1,KESSG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LBB1,LBB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LBBG1,LBBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LBBL1,LBBL1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MSTUART1,MSTUART1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MSTUART2,MSTUART2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MSTUART3,MSTUART3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MTGELWF1,MTGELWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PIBESS1,PIBESS1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PIBESSG1,PIBESSG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_ROMA_7,ROMA_7,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_ROMA_8,ROMA_8,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SNB01,SNB01,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SNBL01,SNBL01,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TBSF1,TBSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_VPGS1,VPGS1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_VPGS2,VPGS2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_VPGS3,VPGS3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_VPGS4,VPGS4,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_VPGS5,VPGS5,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_VPGS6,VPGS6,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WDBESS2,WDBESS2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WDBESSG2,WDBESSG2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_YAMBUKWF,YAMBUKWF,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BALB1,BALB1,,,38.02
2025-12-03T19:00:00+10:00,power,MW,power_BALBG1,BALBG1,,,38.02
2025-12-03T19:00:00+10:00,power,MW,power_BANN1,BANN1,,,37.48
2025-12-03T19:00:00+10:00,power,MW,power_BERYLSF1,BERYLSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BLYTHB1,BLYTHB1,,,4211.62
2025-12-03T19:00:00+10:00,power,MW,power_BLYTHB1G1,BLYTHB1G1,,,4211.62
2025-12-03T19:00:00+10:00,power,MW,power_BOLIVPS1,BOLIVPS1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CATHROCK,CATHROCK,,,132.2
2025-12-03T19:00:00+10:00,power,MW,power_CROWLWF1,CROWLWF1,,,935.9772
2025-12-03T19:00:00+10:00,power,MW,power_DRYCGT1,DRYCGT1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_DRYCGT2,DRYCGT2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_DRYCGT3,DRYCGT3,,,1059.3726
2025-12-03T19:00:00+10:00,power,MW,power_GLENSF1,GLENSF1,,,24.5
2025-12-03T19:00:00+10:00,power,MW,power_GORDON,GORDON,,,266.474
2025-12-03T19:00:00+10:00,power,MW,power_HALLWF2,HALLWF2,,,221.72
2025-12-03T19:00:00+10:00,power,MW,power_KABANWF1,KABANWF1,,,1790.628
2025-12-03T19:00:00+10:00,power,MW,power_MARYRSF1,MARYRSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MWPS1PV1,MWPS1PV1,,,4.42
2025-12-03T19:00:00+10:00,power,MW,power_MWPS2PV1,MWPS2PV1,,,3.84
2025-12-03T19:00:00+10:00,power,MW,power_MWPS3PV1,MWPS3PV1,,,2.12
2025-12-03T19:00:00+10:00,power,MW,power_MWPS4PV1,MWPS4PV1,,,3.3
2025-12-03T19:00:00+10:00,power,MW,power_RUBICON,RUBICON,,,40.14
2025-12-03T19:00:00+10:00,power,MW,power_STARHLWF,STARHLWF,,,77.7772
2025-12-03T19:00:00+10:00,power,MW,power_WOOLNTH1,WOOLNTH1,,,822.38
2025-12-03T19:00:00+10:00,emissions,t,emissions_BALB1,BALB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BALBG1,BALBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BANN1,BANN1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BERYLSF1,BERYLSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BLYTHB1,BLYTHB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BLYTHB1G1,BLYTHB1G1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BOLIVPS1,BOLIVPS1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CATHROCK,CATHROCK,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CROWLWF1,CROWLWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DRYCGT1,DRYCGT1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DRYCGT2,DRYCGT2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DRYCGT3,DRYCGT3,,,56.8886
2025-12-03T19:00:00+10:00,emissions,t,emissions_GLENSF1,GLENSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GORDON,GORDON,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HALLWF2,HALLWF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KABANWF1,KABANWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MARYRSF1,MARYRSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MWPS1PV1,MWPS1PV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MWPS2PV1,MWPS2PV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MWPS3PV1,MWPS3PV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MWPS4PV1,MWPS4PV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_RUBICON,RUBICON,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_STARHLWF,STARHLWF,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WOOLNTH1,WOOLNTH1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_ANGAST1,ANGAST1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CALL_B_1,CALL_B_1,,,7646.6
2025-12-03T19:00:00+10:00,power,MW,power_CALL_B_2,CALL_B_2,,,7164.0
2025-12-03T19:00:00+10:00,power,MW,power_CLERMSF1,CLERMSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CSPVPS1,CSPVPS1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_DAYDSF1,DAYDSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BDL01,BDL01,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BDL02,BDL02,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_ELAINWF1,ELAINWF1,,,411.92
2025-12-03T19:00:00+10:00,power,MW,power_FLYCRKWF,FLYCRKWF,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GULLRSF1,GULLRSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GULLRWF1,GULLRWF1,,,381.9138
2025-12-03T19:00:00+10:00,power,MW,power_LIMOSF21,LIMOSF21,,,13.5516
2025-12-03T19:00:00+10:00,power,MW,power_LKBONNY2,LKBONNY2,,,1373.6648
2025-12-03T19:00:00+10:00,power,MW,power_MIDDLSF1,MIDDLSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MOKOSF1,MOKOSF1,,,7.0
2025-12-03T19:00:00+10:00,power,MW,power_PPCCGT,PPCCGT,,,485.4438
2025-12-03T19:00:00+10:00,power,MW,power_RANGEB1,RANGEB1,,,2607.9
2025-12-03T19:00:00+10:00,power,MW,power_RANGEB1G1,RANGEB1G1,,,2607.9
2025-12-03T19:00:00+10:00,power,MW,power_SHGEN,SHGEN,,,1911.5892
2025-12-03T19:00:00+10:00,power,MW,power_SHPUMP,SHPUMP,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WARWSF1,WARWSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WARWSF2,WARWSF2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WAUBRAWF,WAUBRAWF,,,911.0568
2025-12-03T19:00:00+10:00,emissions,t,emissions_ANGAST1,ANGAST1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CALL_B_1,CALL_B_1,,,611.6438
2025-12-03T19:00:00+10:00,emissions,t,emissions_CALL_B_2,CALL_B_2,,,571.5923
2025-12-03T19:00:00+10:00,emissions,t,emissions_CLERMSF1,CLERMSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CSPVPS1,CSPVPS1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DAYDSF1,DAYDSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BDL01,BDL01,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BDL02,BDL02,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_ELAINWF1,ELAINWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_FLYCRKWF,FLYCRKWF,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GULLRSF1,GULLRSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GULLRWF1,GULLRWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LIMOSF21,LIMOSF21,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LKBONNY2,LKBONNY2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MIDDLSF1,MIDDLSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MOKOSF1,MOKOSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_PPCCGT,PPCCGT,,,12.1906
2025-12-03T19:00:00+10:00,emissions,t,emissions_RANGEB1,RANGEB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_RANGEB1G1,RANGEB1G1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SHGEN,SHGEN,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SHPUMP,SHPUMP,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WARWSF1,WARWSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WARWSF2,WARWSF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WAUBRAWF,WAUBRAWF,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_BUTLERSG,BUTLERSG,,,271.2
2025-12-03T19:00:00+10:00,power,MW,power_GSWF1A,GSWF1A,,,581.66
2025-12-03T19:00:00+10:00,power,MW,power_GSWF1B1,GSWF1B1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_HDWF1,HDWF1,,,197.8
2025-12-03T19:00:00+10:00,power,MW,power_LRSF1,LRSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MURRAY,MURRAY,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_PIONEER,PIONEER,,,-12.0
2025-12-03T19:00:00+10:00,power,MW,power_QPS1,QPS1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_QPS2,QPS2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_QPS3,QPS3,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_QPS4,QPS4,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_QPS5,QPS5,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_SITHE01,SITHE01,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GUTHEGA,GUTHEGA,,,810.2
2025-12-03T19:00:00+10:00,power,MW,power_PTSTAN1,PTSTAN1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_SUNTPSF1,SUNTPSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_TALWA1,TALWA1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_TARRALEA,TARRALEA,,,1200.4
2025-12-03T19:00:00+10:00,power,MW,power_WELLSF1,WELLSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WGWF1,WGWF1,,,158.8
2025-12-03T19:00:00+10:00,power,MW,power_YARWUN_1,YARWUN_1,,,2398.52
2025-12-03T19:00:00+10:00,power,MW,power_YSWF1,YSWF1,,,54.2
2025-12-03T19:00:00+10:00,emissions,t,emissions_BUTLERSG,BUTLERSG,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GSWF1A,GSWF1A,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GSWF1B1,GSWF1B1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HDWF1,HDWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LRSF1,LRSF1,,,0.0
